SensorID: 5498,
Firmware Version: 1.5.5,

mm-dd,hh:mm:ss,SmO2 Live,SmO2 Averaged,THb,Lap,Session Ct,
2-11,14:26:51,62,62,13.12,4,37,
2-11,14:26:52,61,61,13.06,4,37,
2-11,14:26:52,63,63,13.11,4,37,
2-11,14:26:53,63,63,13.13,4,37,
2-11,14:26:53,63,63,13.13,4,37,
2-11,14:26:54,63,63,13.12,4,37,
2-11,14:26:54,63,63,13.11,4,37,
2-11,14:26:55,63,63,13.13,4,37,
2-11,14:26:55,62,62,13.09,4,37,
2-11,14:26:56,61,61,13.08,4,37,
2-11,14:26:56,62,62,13.14,4,37,
2-11,14:26:57,61,61,13.11,4,37,
2-11,14:26:57,61,61,13.12,4,37,
2-11,14:26:58,62,62,13.14,4,37,
2-11,14:26:58,61,61,13.12,4,37,
2-11,14:26:59,61,61,13.15,4,37,
2-11,14:26:59,61,61,13.15,4,37,
2-11,14:27:0,59,59,13.1,4,37,
2-11,14:27:0,57,57,13.11,4,37,
2-11,14:27:1,59,59,13.1,4,37,
2-11,14:27:1,57,57,13.1,4,37,
2-11,14:27:2,58,58,13.1,4,37,
2-11,14:27:2,58,58,13.09,4,37,
2-11,14:27:3,57,57,13.09,4,37,
2-11,14:27:3,58,58,13.1,4,37,
2-11,14:27:4,58,58,13.09,4,37,
2-11,14:27:4,59,59,13.09,4,37,
2-11,14:27:5,58,58,13.06,4,37,
2-11,14:27:5,59,59,13.09,4,37,
2-11,14:27:6,61,61,13.09,4,37,
2-11,14:27:6,62,62,13.07,4,37,
2-11,14:27:7,61,61,13.09,4,37,
2-11,14:27:7,62,62,13.11,4,37,
2-11,14:27:8,61,61,13.08,4,37,
2-11,14:27:8,62,62,13.1,4,37,
2-11,14:27:9,62,62,13.1,4,37,
2-11,14:27:9,63,63,13.04,4,37,
2-11,14:27:10,63,63,13.08,4,37,
2-11,14:27:10,64,64,13.11,4,37,
2-11,14:27:11,64,64,13.05,4,37,
2-11,14:27:11,65,65,13.09,4,37,
2-11,14:27:12,64,64,13.11,4,37,
2-11,14:27:12,64,64,13.05,4,37,
2-11,14:27:13,65,65,13.08,4,37,
2-11,14:27:13,64,64,13.12,4,37,
2-11,14:27:14,64,64,13.04,4,37,
2-11,14:27:14,64,64,13.06,4,37,
2-11,14:27:15,64,64,13.12,4,37,
2-11,14:27:15,62,62,13.03,4,37,
2-11,14:27:16,63,63,13.03,4,37,
2-11,14:27:16,61,61,13.04,4,37,
2-11,14:27:17,60,60,13,4,37,
2-11,14:27:17,61,61,13.02,4,37,
2-11,14:27:18,61,61,13.08,4,37,
2-11,14:27:18,62,62,13.07,4,37,
2-11,14:27:19,60,60,13.03,4,37,
2-11,14:27:19,60,60,13.06,4,37,
2-11,14:27:20,60,60,13.02,4,37,
2-11,14:27:20,59,59,13.03,4,37,
2-11,14:27:21,59,59,13.09,4,37,
2-11,14:27:21,58,58,13.09,4,37,
2-11,14:27:22,58,58,13.03,4,37,
2-11,14:27:22,57,57,13.02,4,37,
2-11,14:27:23,57,57,13.02,4,37,
2-11,14:27:23,57,57,13.02,4,37,
2-11,14:27:24,57,57,13.06,4,37,
2-11,14:27:24,56,56,13.05,4,37,
2-11,14:27:25,58,58,13.04,4,37,
2-11,14:27:25,57,57,13.06,4,37,
2-11,14:27:26,57,57,13.07,4,37,
2-11,14:27:26,57,57,13.03,4,37,
2-11,14:27:27,56,56,13.01,4,37,
2-11,14:27:27,57,57,13.05,4,37,
2-11,14:27:28,57,57,13,4,37,
2-11,14:27:28,57,57,13.03,4,37,
2-11,14:27:29,57,57,13.06,4,37,
2-11,14:27:29,57,57,13.01,4,37,
2-11,14:27:30,58,58,13.04,4,37,
2-11,14:27:30,57,57,13.06,4,37,
2-11,14:27:31,57,57,13.05,4,37,
2-11,14:27:31,58,58,13.04,4,37,
2-11,14:27:32,57,57,13.05,4,37,
2-11,14:27:32,56,56,13.06,4,37,
2-11,14:27:33,57,57,13,4,37,
2-11,14:27:33,57,57,13.01,4,37,
2-11,14:27:34,57,57,13.04,4,37,
2-11,14:27:34,56,56,13.02,4,37,
2-11,14:27:35,56,56,13.05,4,37,
2-11,14:27:35,56,56,13.06,4,37,
2-11,14:27:36,53,53,13.01,4,37,
2-11,14:27:36,53,53,13.05,4,37,
2-11,14:27:37,52,52,13.08,4,37,
2-11,14:27:37,51,51,13.06,4,37,
2-11,14:27:38,51,51,13.05,4,37,
2-11,14:27:38,48,48,13.04,4,37,
2-11,14:27:39,49,49,13.07,4,37,
2-11,14:27:39,47,47,13.03,4,37,
2-11,14:27:40,50,50,13.08,4,37,
2-11,14:27:40,49,49,13.05,4,37,
2-11,14:27:41,48,48,13.04,4,37,
2-11,14:27:41,48,48,13.06,4,37,
2-11,14:27:42,49,49,13.05,4,37,
2-11,14:27:42,48,48,13.05,4,37,
2-11,14:27:43,48,48,13.04,4,37,
2-11,14:27:43,48,48,13.05,4,37,
2-11,14:27:44,48,48,13.03,4,37,
2-11,14:27:44,48,48,13.04,4,37,
2-11,14:27:45,48,48,13.04,4,37,
2-11,14:27:45,49,49,13.06,4,37,
2-11,14:27:46,48,48,13.02,4,37,
2-11,14:27:46,49,49,13.02,4,37,
2-11,14:27:47,51,51,13.06,4,37,
2-11,14:27:47,51,51,13.05,4,37,
2-11,14:27:48,51,51,13.06,4,37,
2-11,14:27:48,50,50,13.06,4,37,
2-11,14:27:49,52,52,13.07,4,37,
2-11,14:27:49,51,51,13.04,4,37,
2-11,14:27:50,51,51,13.07,4,37,
2-11,14:27:50,51,51,13.04,4,37,
2-11,14:27:51,51,51,13.05,4,37,
2-11,14:27:51,53,53,13.13,4,37,
2-11,14:27:52,49,49,13.1,4,37,
2-11,14:27:52,51,51,13.12,4,37,
2-11,14:27:53,49,49,13.08,4,37,
2-11,14:27:53,50,50,13.07,4,37,
2-11,14:27:54,48,48,13.06,4,37,
2-11,14:27:54,50,50,13.09,4,37,
2-11,14:27:55,49,49,13.08,4,37,
2-11,14:27:55,50,50,13.09,4,37,
2-11,14:27:56,50,50,13.09,4,37,
2-11,14:27:56,48,48,13.08,4,37,
2-11,14:27:57,49,49,13.09,4,37,
2-11,14:27:57,48,48,13.08,4,37,
2-11,14:27:58,49,49,13.09,4,37,
2-11,14:27:58,50,50,13.11,4,37,
2-11,14:27:59,50,50,13.13,4,37,
2-11,14:27:59,49,49,13.1,4,37,
2-11,14:28:0,48,48,13.09,4,37,
2-11,14:28:0,49,49,13.11,4,37,
2-11,14:28:1,50,50,13.11,4,37,
2-11,14:28:1,48,48,13.1,4,37,
2-11,14:28:2,48,48,13.1,4,37,
2-11,14:28:2,49,49,13.09,4,37,
2-11,14:28:3,51,51,13.15,4,37,
2-11,14:28:3,49,49,13.11,4,37,
2-11,14:28:4,46,46,13.07,4,37,
2-11,14:28:4,49,49,13.11,4,37,
2-11,14:28:5,48,48,13.09,4,37,
2-11,14:28:5,49,49,13.11,4,37,
2-11,14:28:6,48,48,13.09,4,37,
2-11,14:28:6,48,48,13.09,4,37,
2-11,14:28:7,48,48,13.09,4,37,
2-11,14:28:7,48,48,13.09,4,37,
2-11,14:28:8,49,49,13.12,4,37,
2-11,14:28:8,49,49,13.13,4,37,
2-11,14:28:9,50,50,13.1,4,37,
2-11,14:28:9,49,49,13.08,4,37,
2-11,14:28:10,52,52,13.11,4,37,
2-11,14:28:10,51,51,13.11,4,37,
2-11,14:28:11,52,52,13.12,4,37,
2-11,14:28:11,52,52,13.12,4,37,
2-11,14:28:12,51,51,13.09,4,37,
2-11,14:28:12,52,52,13.1,4,37,
2-11,14:28:13,51,51,13.08,4,37,
2-11,14:28:13,53,53,13.09,4,37,
2-11,14:28:14,53,53,13.1,4,37,
2-11,14:28:14,53,53,13.1,4,37,
2-11,14:28:15,52,52,13.1,4,37,
2-11,14:28:15,52,52,13.1,4,37,
2-11,14:28:16,51,51,13.11,4,37,
2-11,14:28:16,49,49,13.09,4,37,
2-11,14:28:17,51,51,13.14,4,37,
2-11,14:28:17,50,50,13.11,4,37,
2-11,14:28:18,50,50,13.09,4,37,
2-11,14:28:18,50,50,13.11,4,37,
2-11,14:28:19,49,49,13.09,4,37,
2-11,14:28:19,50,50,13.12,4,37,
2-11,14:28:20,48,48,12.9,4,37,
2-11,14:28:20,51,51,13.07,4,37,
2-11,14:28:21,50,50,13.06,4,37,
2-11,14:28:21,52,52,13.12,4,37,
2-11,14:28:22,51,51,13.1,4,37,
2-11,14:28:22,51,51,13.1,4,37,
2-11,14:28:23,52,52,13.11,4,37,
2-11,14:28:23,51,51,13.1,4,37,
2-11,14:28:24,52,52,13.12,4,37,
2-11,14:28:24,52,52,13.12,4,37,
2-11,14:28:25,52,52,13.12,4,37,
2-11,14:28:25,54,54,13.15,4,37,
2-11,14:28:26,52,52,13.1,4,37,
2-11,14:28:26,53,53,13.09,4,37,
2-11,14:28:27,53,53,13.12,4,37,
2-11,14:28:27,53,53,13.11,4,37,
2-11,14:28:28,53,53,13.13,4,37,
2-11,14:28:28,53,53,13.1,4,37,
2-11,14:28:29,53,53,13.12,4,37,
2-11,14:28:29,52,52,13.09,4,37,
2-11,14:28:30,53,53,13.13,4,37,
2-11,14:28:30,53,53,13.13,4,37,
2-11,14:28:31,52,52,13.11,4,37,
2-11,14:28:31,53,53,13.12,4,37,
2-11,14:28:32,53,53,13.09,4,37,
2-11,14:28:32,52,52,13.1,4,37,
2-11,14:28:33,52,52,13.1,4,37,
2-11,14:28:33,52,52,13.12,4,37,
2-11,14:28:34,52,52,13.12,4,37,
2-11,14:28:34,52,52,13.15,4,37,
2-11,14:28:35,53,53,13.14,4,37,
2-11,14:28:35,53,53,13.14,4,37,
2-11,14:28:36,55,55,13.18,4,37,
2-11,14:28:36,54,54,13.17,4,37,
2-11,14:28:37,54,54,13.18,4,37,
2-11,14:28:37,52,52,13.13,4,37,
2-11,14:28:38,53,53,13.15,4,37,
2-11,14:28:38,53,53,13.18,4,37,
2-11,14:28:39,52,52,13.12,4,37,
2-11,14:28:39,52,52,13.15,4,37,
2-11,14:28:40,52,52,13.15,4,37,
2-11,14:28:40,52,52,13.14,4,37,
2-11,14:28:41,53,53,13.15,4,37,
2-11,14:28:41,53,53,13.17,4,37,
2-11,14:28:42,52,52,13.14,4,37,
2-11,14:28:42,51,51,13.14,4,37,
2-11,14:28:43,51,51,13.13,4,37,
2-11,14:28:43,54,54,13.21,4,37,
2-11,14:28:44,52,52,13.17,4,37,
2-11,14:28:44,51,51,13.15,4,37,
2-11,14:28:45,52,52,13.18,4,37,
2-11,14:28:45,52,52,13.19,4,37,
2-11,14:28:46,51,51,13.16,4,37,
2-11,14:28:46,50,50,13.14,4,37,
2-11,14:28:47,50,50,13.14,4,37,
2-11,14:28:47,51,51,13.17,4,37,
2-11,14:28:48,52,52,13.18,4,37,
2-11,14:28:48,50,50,13.15,4,37,
2-11,14:28:49,51,51,13.17,4,37,
2-11,14:28:49,51,51,13.16,4,37,
2-11,14:28:50,50,50,13.18,4,37,
2-11,14:28:50,50,50,13.18,4,37,
2-11,14:28:51,50,50,13.17,4,37,
2-11,14:28:51,50,50,13.18,4,37,
2-11,14:28:52,48,48,13.11,4,37,
2-11,14:28:52,49,49,13.17,4,37,
2-11,14:28:53,49,49,13.18,4,37,
2-11,14:28:53,49,49,13.17,4,37,
2-11,14:28:54,48,48,13.15,4,37,
2-11,14:28:54,48,48,13.16,4,37,
2-11,14:28:55,47,47,13.14,4,37,
2-11,14:28:55,49,49,13.17,4,37,
2-11,14:28:56,49,49,13.18,4,37,
2-11,14:28:56,49,49,13.18,4,37,
2-11,14:28:57,46,46,13.13,4,37,
2-11,14:28:57,48,48,13.16,4,37,
2-11,14:28:58,48,48,13.17,4,37,
2-11,14:28:58,46,46,13.14,4,37,
2-11,14:28:59,47,47,13.15,4,37,
2-11,14:28:59,48,48,13.19,4,37,
2-11,14:29:0,46,46,13.14,4,37,
2-11,14:29:0,46,46,13.13,4,37,
2-11,14:29:1,46,46,13.14,4,37,
2-11,14:29:1,49,49,13.2,4,37,
2-11,14:29:2,46,46,13.15,4,37,
2-11,14:29:2,47,47,13.17,4,37,
2-11,14:29:3,47,47,13.16,4,37,
2-11,14:29:3,46,46,13.14,4,37,
2-11,14:29:4,47,47,13.12,4,37,
2-11,14:29:4,47,47,13.1,4,37,
2-11,14:29:5,48,48,13.1,4,37,
2-11,14:29:5,46,46,13.11,4,37,
2-11,14:29:6,46,46,13.09,4,37,
2-11,14:29:6,47,47,13.09,4,37,
2-11,14:29:7,46,46,13.1,4,37,
2-11,14:29:7,47,47,13.05,4,37,
2-11,14:29:8,48,48,13.09,4,37,
2-11,14:29:8,49,49,13.04,4,37,
2-11,14:29:9,49,49,13.09,4,37,
2-11,14:29:9,48,48,13.07,4,37,
2-11,14:29:10,50,50,13.06,4,37,
2-11,14:29:10,49,49,13.1,4,37,
2-11,14:29:11,51,51,13.06,4,37,
2-11,14:29:11,53,53,13.08,4,37,
2-11,14:29:12,51,51,13.07,4,37,
2-11,14:29:12,52,52,13.03,4,37,
2-11,14:29:13,52,52,13.08,4,37,
2-11,14:29:13,54,54,13.03,4,37,
2-11,14:29:14,55,55,13.09,4,37,
2-11,14:29:14,54,54,13.07,4,37,
2-11,14:29:15,55,55,13.04,4,37,
2-11,14:29:15,55,55,13.09,4,37,
2-11,14:29:16,56,56,13.03,4,37,
2-11,14:29:16,57,57,13.08,4,37,
2-11,14:29:17,56,56,13.07,4,37,
2-11,14:29:17,56,56,13.02,4,37,
2-11,14:29:18,56,56,13.08,4,37,
2-11,14:29:18,55,55,13,4,37,
2-11,14:29:19,57,57,13.09,4,37,
2-11,14:29:19,56,56,13.08,4,37,
2-11,14:29:20,56,56,13.02,4,37,
2-11,14:29:20,54,54,13.05,4,37,
2-11,14:29:21,54,54,12.99,4,37,
2-11,14:29:21,55,55,13.06,4,37,
2-11,14:29:22,51,51,13,4,37,
2-11,14:29:22,53,53,13.01,4,37,
2-11,14:29:23,53,53,13.06,4,37,
2-11,14:29:23,50,50,12.98,4,37,
2-11,14:29:24,52,52,13.03,4,37,
2-11,14:29:24,50,50,13.03,4,37,
2-11,14:29:25,48,48,12.98,4,37,
2-11,14:29:25,50,50,13.05,4,37,
2-11,14:29:26,48,48,13.05,4,37,
2-11,14:29:26,47,47,13.01,4,37,
2-11,14:29:27,44,44,13,4,37,
2-11,14:29:27,44,44,12.97,4,37,
2-11,14:29:28,45,45,13.04,4,37,
2-11,14:29:28,42,42,12.99,4,37,
2-11,14:29:29,44,44,13.01,4,37,
2-11,14:29:29,42,42,13.01,4,37,
2-11,14:29:30,41,41,12.97,4,37,
2-11,14:29:30,41,41,13.02,4,37,
2-11,14:29:31,40,40,12.97,4,37,
2-11,14:29:31,40,40,12.99,4,37,
2-11,14:29:32,38,38,13,4,37,
2-11,14:29:32,39,39,12.97,4,37,
2-11,14:29:33,39,39,13.01,4,37,
2-11,14:29:33,39,39,12.98,4,37,
2-11,14:29:34,41,41,13,4,37,
2-11,14:29:34,40,40,13,4,37,
2-11,14:29:35,41,41,12.98,4,37,
2-11,14:29:35,41,41,13.03,4,37,
2-11,14:29:36,41,41,12.99,4,37,
2-11,14:29:36,43,43,12.99,4,37,
2-11,14:29:37,41,41,13,4,37,
2-11,14:29:37,45,45,12.95,4,37,
2-11,14:29:38,45,45,13.02,4,37,
2-11,14:29:38,44,44,12.98,4,37,
2-11,14:29:39,47,47,12.96,4,37,
2-11,14:29:39,38,38,12.47,4,37,
2-11,14:29:40,48,48,12.9,4,37,
2-11,14:29:40,48,48,12.93,4,37,
2-11,14:29:41,47,47,12.96,4,37,
2-11,14:29:41,47,47,12.94,4,37,
2-11,14:29:42,48,48,12.98,4,37,
2-11,14:29:42,47,47,12.96,4,37,
2-11,14:29:43,48,48,12.95,4,37,
2-11,14:29:43,47,47,12.97,4,37,
2-11,14:29:44,47,47,12.93,4,37,
2-11,14:29:44,48,48,12.99,4,37,
2-11,14:29:45,48,48,12.97,4,37,
2-11,14:29:45,47,47,12.93,4,37,
2-11,14:29:46,47,47,12.97,4,37,
2-11,14:29:46,46,46,12.93,4,37,
2-11,14:29:47,46,46,13,4,37,
2-11,14:29:47,45,45,12.96,4,37,
2-11,14:29:48,44,44,12.96,4,37,
2-11,14:29:48,44,44,12.97,4,37,
2-11,14:29:49,44,44,12.97,4,37,
2-11,14:29:49,43,43,13.01,4,37,
2-11,14:29:50,41,41,12.98,4,37,
2-11,14:29:50,42,42,12.96,4,37,
2-11,14:29:51,39,39,13,4,37,
2-11,14:29:51,40,40,12.96,4,37,
2-11,14:29:52,39,39,13,4,37,
2-11,14:29:52,35,35,12.94,4,37,
2-11,14:29:53,38,38,12.95,4,37,
2-11,14:29:53,37,37,12.99,4,37,
2-11,14:29:54,36,36,12.95,4,37,
2-11,14:29:54,37,37,13.01,4,37,
2-11,14:29:55,35,35,12.97,4,37,
2-11,14:29:55,36,36,12.97,4,37,
2-11,14:29:56,35,35,13.01,4,37,
2-11,14:29:56,36,36,12.97,4,37,
2-11,14:29:57,35,35,13.02,4,37,
2-11,14:29:57,34,34,12.96,4,37,
2-11,14:29:58,35,35,12.99,4,37,
2-11,14:29:58,34,34,13,4,37,
2-11,14:29:59,35,35,12.97,4,37,
2-11,14:29:59,33,33,13.01,4,37,
2-11,14:30:0,35,35,12.96,4,37,
2-11,14:30:0,36,36,13.01,4,37,
2-11,14:30:1,34,34,12.99,4,37,
2-11,14:30:1,35,35,12.96,4,37,
2-11,14:30:2,34,34,13.02,4,37,
2-11,14:30:2,35,35,12.95,4,37,
2-11,14:30:3,35,35,13,4,37,
2-11,14:30:3,33,33,12.9,4,37,
2-11,14:30:4,35,35,12.96,4,37,
2-11,14:30:4,32,32,12.96,4,37,
2-11,14:30:5,35,35,13,4,37,
2-11,14:30:5,35,35,12.99,4,37,
2-11,14:30:6,33,33,13.03,4,37,
2-11,14:30:6,35,35,12.99,4,37,
2-11,14:30:7,32,32,13,4,37,
2-11,14:30:7,34,34,13,4,37,
2-11,14:30:8,34,34,13,4,37,
2-11,14:30:8,33,33,12.99,4,37,
2-11,14:30:9,34,34,12.99,4,37,
2-11,14:30:9,33,33,13.01,4,37,
2-11,14:30:10,33,33,12.97,4,37,
2-11,14:30:10,33,33,13.01,4,37,
2-11,14:30:11,33,33,12.97,4,37,
2-11,14:30:11,34,34,13.04,4,37,
2-11,14:30:12,34,34,12.98,4,37,
2-11,14:30:12,33,33,13.04,4,37,
2-11,14:30:13,33,33,12.98,4,37,
2-11,14:30:13,30,30,13.02,4,37,
2-11,14:30:14,32,32,12.98,4,37,
2-11,14:30:14,30,30,13.01,4,37,
2-11,14:30:15,31,31,12.99,4,37,
2-11,14:30:15,31,31,13.04,4,37,
2-11,14:30:16,30,30,13.01,4,37,
2-11,14:30:16,32,32,13.04,4,37,
2-11,14:30:17,29,29,13.02,4,37,
2-11,14:30:17,30,30,13.01,4,37,
2-11,14:30:18,30,30,13.03,4,37,
2-11,14:30:18,28,28,12.99,4,37,
2-11,14:30:19,30,30,13.04,4,37,
2-11,14:30:19,28,28,12.98,4,37,
2-11,14:30:20,29,29,13.05,4,37,
2-11,14:30:20,28,28,12.98,4,37,
2-11,14:30:21,28,28,13.02,4,37,
2-11,14:30:21,30,30,13,4,37,
2-11,14:30:22,29,29,13.04,4,37,
2-11,14:30:22,29,29,13.01,4,37,
2-11,14:30:23,29,29,13.04,4,37,
2-11,14:30:23,28,28,13.01,4,37,
2-11,14:30:24,29,29,13.01,4,37,
2-11,14:30:24,28,28,13.02,4,37,
2-11,14:30:25,28,28,12.99,4,37,
2-11,14:30:25,29,29,13.03,4,37,
2-11,14:30:26,30,30,13,4,37,
2-11,14:30:26,30,30,13.06,4,37,
2-11,14:30:27,31,31,12.99,4,37,
2-11,14:30:27,30,30,13.04,4,37,
2-11,14:30:28,33,33,13.02,4,37,
2-11,14:30:28,32,32,13.05,4,37,
2-11,14:30:29,31,31,13,4,37,
2-11,14:30:29,33,33,13.05,4,37,
2-11,14:30:30,34,34,13.03,4,37,
2-11,14:30:30,34,34,13.01,4,37,
2-11,14:30:31,33,33,13.03,4,37,
2-11,14:30:31,34,34,13.03,4,37,
2-11,14:30:32,35,35,13.06,4,37,
2-11,14:30:32,34,34,13.02,4,37,
2-11,14:30:33,35,35,13.07,4,37,
2-11,14:30:33,35,35,13,4,37,
2-11,14:30:34,35,35,13.03,4,37,
2-11,14:30:34,35,35,12.99,4,37,
2-11,14:30:35,38,38,13.08,4,37,
2-11,14:30:35,36,36,13.03,4,37,
2-11,14:30:36,35,35,12.99,4,37,
2-11,14:30:36,35,35,13.02,4,37,
2-11,14:30:37,36,36,13.02,4,37,
2-11,14:30:37,37,37,13.05,4,37,
2-11,14:30:38,37,37,13.01,4,37,
2-11,14:30:38,37,37,13.04,4,37,
2-11,14:30:39,39,39,13,4,37,
2-11,14:30:39,39,39,13.03,4,37,
2-11,14:30:40,40,40,13.02,4,37,
2-11,14:30:40,37,37,12.78,4,37,
2-11,14:30:41,41,41,13.02,4,37,
2-11,14:30:41,42,42,13.01,4,37,
2-11,14:30:42,43,43,13.06,4,37,
2-11,14:30:42,43,43,13.01,4,37,
2-11,14:30:43,40,40,12.99,4,37,
2-11,14:30:43,43,43,13.01,4,37,
2-11,14:30:44,42,42,13.02,4,37,
2-11,14:30:44,41,41,13.02,4,37,
2-11,14:30:45,41,41,12.97,4,37,
2-11,14:30:45,36,36,12.78,4,37,
2-11,14:30:46,43,43,13.01,4,37,
2-11,14:30:46,40,40,13.01,4,37,
2-11,14:30:47,41,41,13.01,4,37,
2-11,14:30:47,41,41,13.03,4,37,
2-11,14:30:48,39,39,13.01,4,37,
2-11,14:30:48,41,41,13,4,37,
2-11,14:30:49,40,40,13.03,4,37,
2-11,14:30:49,39,39,12.99,4,37,
2-11,14:30:50,40,40,13.02,4,37,
2-11,14:30:50,39,39,13.03,4,37,
2-11,14:30:51,38,38,13.01,4,37,
2-11,14:30:51,37,37,13.02,4,37,
2-11,14:30:52,38,38,13,4,37,
2-11,14:30:52,35,35,13.01,4,37,
2-11,14:30:53,36,36,13,4,37,
2-11,14:30:53,36,36,13.02,4,37,
2-11,14:30:54,36,36,13.01,4,37,
2-11,14:30:54,36,36,13.01,4,37,
2-11,14:30:55,35,35,13.03,4,37,
2-11,14:30:55,34,34,13,4,37,
2-11,14:30:56,29,29,12.79,4,37,
2-11,14:30:56,34,34,13,4,37,
2-11,14:30:57,33,33,12.93,4,37,
2-11,14:30:57,36,36,13.03,4,37,
2-11,14:30:58,35,35,13.03,4,37,
2-11,14:30:58,36,36,13.05,4,37,
2-11,14:30:59,36,36,13,4,37,
2-11,14:30:59,37,37,13.03,4,37,
2-11,14:31:0,40,40,13.06,4,37,
2-11,14:31:0,39,39,13.06,4,37,
2-11,14:31:1,41,41,13.07,4,37,
2-11,14:31:1,41,41,13.04,4,37,
2-11,14:31:2,41,41,13.08,4,37,
2-11,14:31:2,43,43,13.03,4,37,
2-11,14:31:3,42,42,13.02,4,37,
2-11,14:31:3,41,41,13.01,4,37,
2-11,14:31:4,43,43,13.01,4,37,
2-11,14:31:4,44,44,13,4,37,
2-11,14:31:5,45,45,13.06,4,37,
2-11,14:31:5,46,46,13.01,4,37,
2-11,14:31:6,46,46,13.01,4,37,
2-11,14:31:6,46,46,13.04,4,37,
2-11,14:31:7,47,47,12.98,4,37,
2-11,14:31:7,48,48,13.02,4,37,
2-11,14:31:8,48,48,13.02,4,37,
2-11,14:31:8,49,49,12.99,4,37,
2-11,14:31:9,49,49,13.01,4,37,
2-11,14:31:9,50,50,13.01,4,37,
2-11,14:31:10,49,49,13.01,4,37,
2-11,14:31:10,50,50,13.04,4,37,
2-11,14:31:11,52,52,13.09,4,37,
2-11,14:31:11,48,48,13,4,37,
2-11,14:31:12,49,49,13.04,4,37,
2-11,14:31:12,47,47,12.99,4,37,
2-11,14:31:13,48,48,13.01,4,37,
2-11,14:31:13,48,48,13.02,4,37,
2-11,14:31:14,46,46,13,4,37,
2-11,14:31:14,46,46,13.03,4,37,
2-11,14:31:15,44,44,13.02,4,37,
2-11,14:31:15,43,43,12.97,4,37,
2-11,14:31:16,43,43,13.01,4,37,
2-11,14:31:16,42,42,13,4,37,
2-11,14:31:17,42,42,13.01,4,37,
2-11,14:31:17,43,43,13.05,4,37,
2-11,14:31:18,43,43,13.02,4,37,
2-11,14:31:18,44,44,13.05,4,37,
2-11,14:31:19,42,42,13.03,4,37,
2-11,14:31:19,43,43,13.01,4,37,
2-11,14:31:20,42,42,13.01,4,37,
2-11,14:31:20,44,44,13.04,4,37,
2-11,14:31:21,40,40,12.99,4,37,
2-11,14:31:21,40,40,13.03,4,37,
2-11,14:31:22,39,39,12.98,4,37,
2-11,14:31:22,42,42,13.02,4,37,
2-11,14:31:23,40,40,13.02,4,37,
2-11,14:31:23,40,40,13,4,37,
2-11,14:31:24,40,40,12.99,4,37,
2-11,14:31:24,38,38,12.98,4,37,
2-11,14:31:25,42,42,13.02,4,37,
2-11,14:31:25,42,42,13.04,4,37,
2-11,14:31:26,42,42,13.02,4,37,
2-11,14:31:26,41,41,12.99,4,37,
2-11,14:31:27,46,46,13.11,4,37,
2-11,14:31:27,41,41,12.99,4,37,
2-11,14:31:28,40,40,13,4,37,
2-11,14:31:28,41,41,13.04,4,37,
2-11,14:31:29,40,40,13.02,4,37,
2-11,14:31:29,41,41,13.05,4,37,
2-11,14:31:30,40,40,13.03,4,37,
2-11,14:31:30,39,39,13.01,4,37,
2-11,14:31:31,40,40,13.04,4,37,
2-11,14:31:31,40,40,13,4,37,
2-11,14:31:32,35,35,12.73,4,37,
2-11,14:31:32,39,39,13.03,4,37,
2-11,14:31:33,39,39,13.02,4,37,
2-11,14:31:33,40,40,13.04,4,37,
2-11,14:31:34,40,40,13.05,4,37,
2-11,14:31:34,40,40,13.02,4,37,
2-11,14:31:35,42,42,13.09,4,37,
2-11,14:31:35,40,40,13.02,4,37,
2-11,14:31:36,40,40,12.92,4,37,
2-11,14:31:36,39,39,12.98,4,37,
2-11,14:31:37,41,41,13.01,4,37,
2-11,14:31:37,39,39,13,4,37,
2-11,14:31:38,41,41,13.05,4,37,
2-11,14:31:38,41,41,13.03,4,37,
2-11,14:31:39,37,37,13.01,4,37,
2-11,14:31:39,40,40,13.01,4,37,
2-11,14:31:40,41,41,13.02,4,37,
2-11,14:31:40,40,40,13.04,4,37,
2-11,14:31:41,40,40,13.01,4,37,
2-11,14:31:41,41,41,13.05,4,37,
2-11,14:31:42,41,41,13.03,4,37,
2-11,14:31:42,41,41,13.01,4,37,
2-11,14:31:43,41,41,13.05,4,37,
2-11,14:31:43,41,41,13,4,37,
2-11,14:31:44,40,40,13,4,37,
2-11,14:31:44,40,40,13,4,37,
2-11,14:31:45,40,40,12.99,4,37,
2-11,14:31:45,40,40,13.02,4,37,
2-11,14:31:46,41,41,13.04,4,37,
2-11,14:31:46,43,43,13.04,4,37,
2-11,14:31:47,42,42,13.04,4,37,
2-11,14:31:47,40,40,12.98,4,37,
2-11,14:31:48,43,43,13.02,4,37,
2-11,14:31:48,43,43,13.04,4,37,
2-11,14:31:49,41,41,12.99,4,37,
2-11,14:31:49,41,41,13.02,4,37,
2-11,14:31:50,41,41,13.02,4,37,
2-11,14:31:50,40,40,13.01,4,37,
2-11,14:31:51,42,42,13.06,4,37,
2-11,14:31:51,41,41,13.02,4,37,
2-11,14:31:52,40,40,13.01,4,37,
2-11,14:31:52,41,41,13.05,4,37,
2-11,14:31:53,38,38,12.99,4,37,
2-11,14:31:53,39,39,13.02,4,37,
2-11,14:31:54,40,40,13.06,4,37,
2-11,14:31:54,38,38,13.01,4,37,
2-11,14:31:55,40,40,13.04,4,37,
2-11,14:31:55,37,37,13.02,4,37,
