SensorID: 5498,
Firmware Version: 1.5.5,

Date,Time,SmO2 Live,SmO2 Averaged,THb,Lap,Session Ct,
4-14,11:31:46,83,83,12.43,11,202,
4-14,11:31:47,83,83,12.35,11,202,
4-14,11:31:47,84,84,12.39,11,202,
4-14,11:31:48,83,83,12.39,11,202,
4-14,11:31:48,84,84,12.4,11,202,
4-14,11:31:49,82,82,12.47,11,202,
4-14,11:31:49,83,83,12.45,11,202,
4-14,11:31:50,83,83,12.32,11,202,
4-14,11:31:50,83,83,12.29,11,202,
4-14,11:31:51,83,83,12.37,11,202,
4-14,11:31:51,83,83,12.36,11,202,
4-14,11:31:52,83,83,12.42,11,202,
4-14,11:31:52,84,84,12.36,11,202,
4-14,11:31:53,82,82,12.4,11,202,
4-14,11:31:53,83,83,12.38,11,202,
4-14,11:31:54,83,83,12.38,11,202,
4-14,11:31:54,84,84,12.45,11,202,
4-14,11:31:55,83,83,12.4,11,202,
4-14,11:31:55,82,82,12.39,11,202,
4-14,11:31:56,83,83,12.44,11,202,
4-14,11:31:56,83,83,12.4,11,202,
4-14,11:31:57,83,83,12.43,11,202,
4-14,11:31:57,82,82,12.41,11,202,
4-14,11:31:58,83,83,12.38,11,202,
4-14,11:31:58,83,83,12.39,11,202,
4-14,11:31:59,83,83,12.41,11,202,
4-14,11:31:59,85,85,12.34,11,202,
4-14,11:32:0,83,83,12.4,11,202,
4-14,11:32:0,83,83,12.37,11,202,
4-14,11:32:1,83,83,12.38,11,202,
4-14,11:32:1,83,83,12.39,11,202,
4-14,11:32:2,83,83,12.38,11,202,
4-14,11:32:2,83,83,12.36,11,202,
4-14,11:32:3,82,82,12.4,11,202,
4-14,11:32:3,83,83,12.39,11,202,
4-14,11:32:4,83,83,12.43,11,202,
4-14,11:32:4,82,82,12.34,11,202,
4-14,11:32:5,82,82,12.37,11,202,
4-14,11:32:5,83,83,12.41,11,202,
4-14,11:32:6,83,83,12.49,11,202,
4-14,11:32:6,82,82,12.28,11,202,
4-14,11:32:7,82,82,12.36,11,202,
4-14,11:32:7,83,83,12.41,11,202,
4-14,11:32:8,82,82,12.38,11,202,
4-14,11:32:8,83,83,12.39,11,202,
4-14,11:32:9,83,83,12.43,11,202,
4-14,11:32:9,83,83,12.46,11,202,
4-14,11:32:10,81,81,12.45,11,202,
4-14,11:32:10,83,83,12.45,11,202,
4-14,11:32:11,83,83,12.46,11,202,
4-14,11:32:11,82,82,12.5,11,202,
4-14,11:32:12,81,81,12.49,11,202,
4-14,11:32:12,83,83,12.47,11,202,
4-14,11:32:13,83,83,12.5,11,202,
4-14,11:32:13,82,82,12.38,11,202,
4-14,11:32:14,83,83,12.47,11,202,
4-14,11:32:14,83,83,12.36,11,202,
4-14,11:32:15,82,82,12.41,11,202,
4-14,11:32:15,83,83,12.45,11,202,
4-14,11:32:16,82,82,12.43,11,202,
4-14,11:32:16,83,83,12.43,11,202,
4-14,11:32:17,82,82,12.52,11,202,
4-14,11:32:17,82,82,12.43,11,202,
4-14,11:32:18,81,81,12.45,11,202,
4-14,11:32:18,81,81,12.42,11,202,
4-14,11:32:19,83,83,12.41,11,202,
4-14,11:32:19,82,82,12.4,11,202,
4-14,11:32:20,81,81,12.51,11,202,
4-14,11:32:20,81,81,12.44,11,202,
4-14,11:32:21,79,79,12.45,11,202,
4-14,11:32:21,82,82,12.36,11,202,
4-14,11:32:22,81,81,12.42,11,202,
4-14,11:32:22,82,82,12.4,11,202,
4-14,11:32:23,82,82,12.4,11,202,
4-14,11:32:23,81,81,12.37,11,202,
4-14,11:32:24,81,81,12.39,11,202,
4-14,11:32:24,81,81,12.28,11,202,
4-14,11:32:25,80,80,12.36,11,202,
4-14,11:32:25,80,80,12.28,11,202,
4-14,11:32:26,80,80,12.4,11,202,
4-14,11:32:26,81,81,12.41,11,202,
4-14,11:32:27,80,80,12.4,11,202,
4-14,11:32:27,80,80,12.37,11,202,
4-14,11:32:28,81,81,12.31,11,202,
4-14,11:32:28,80,80,12.36,11,202,
4-14,11:32:29,80,80,12.4,11,202,
4-14,11:32:29,81,81,12.38,11,202,
4-14,11:32:30,80,80,12.37,11,202,
4-14,11:32:30,80,80,12.33,11,202,
4-14,11:32:31,79,79,12.46,11,202,
4-14,11:32:31,79,79,12.36,11,202,
4-14,11:32:32,79,79,12.4,11,202,
4-14,11:32:32,79,79,12.34,11,202,
4-14,11:32:33,80,80,12.36,11,202,
4-14,11:32:33,80,80,12.45,11,202,
4-14,11:32:34,80,80,12.37,11,202,
4-14,11:32:34,79,79,12.34,11,202,
4-14,11:32:35,80,80,12.27,11,202,
4-14,11:32:35,78,78,12.35,11,202,
4-14,11:32:36,79,79,12.29,11,202,
4-14,11:32:36,79,79,12.3,11,202,
4-14,11:32:37,79,79,12.32,11,202,
4-14,11:32:37,79,79,12.33,11,202,
4-14,11:32:38,79,79,12.34,11,202,
4-14,11:32:38,79,79,12.34,11,202,
4-14,11:32:39,79,79,12.4,11,202,
4-14,11:32:39,79,79,12.4,11,202,
4-14,11:32:40,79,79,12.41,11,202,
4-14,11:32:40,79,79,12.33,11,202,
4-14,11:32:41,81,81,12.31,11,202,
4-14,11:32:41,79,79,12.28,11,202,
4-14,11:32:42,79,79,12.28,11,202,
4-14,11:32:42,80,80,12.29,11,202,
4-14,11:32:43,79,79,12.3,11,202,
4-14,11:32:43,79,79,12.31,11,202,
4-14,11:32:44,79,79,12.34,11,202,
4-14,11:32:44,80,80,12.41,11,202,
4-14,11:32:45,78,78,12.33,11,202,
4-14,11:32:45,78,78,12.34,11,202,
4-14,11:32:46,79,79,12.33,11,202,
4-14,11:32:46,79,79,12.37,11,202,
4-14,11:32:47,78,78,12.34,11,202,
4-14,11:32:47,77,77,12.25,11,202,
4-14,11:32:48,79,79,12.27,11,202,
4-14,11:32:48,79,79,12.3,11,202,
4-14,11:32:49,77,77,12.25,11,202,
4-14,11:32:49,77,77,12.29,11,202,
4-14,11:32:50,77,77,12.3,11,202,
4-14,11:32:50,78,78,12.31,11,202,
4-14,11:32:51,77,77,12.31,11,202,
4-14,11:32:51,78,78,12.34,11,202,
4-14,11:32:52,77,77,12.31,11,202,
4-14,11:32:52,77,77,12.25,11,202,
4-14,11:32:53,78,78,12.31,11,202,
4-14,11:32:53,77,77,12.31,11,202,
4-14,11:32:54,78,78,12.28,11,202,
4-14,11:32:54,78,78,12.27,11,202,
4-14,11:32:55,77,77,12.36,11,202,
4-14,11:32:55,75,75,12.13,11,202,
4-14,11:32:56,78,78,12.24,11,202,
4-14,11:32:56,78,78,12.25,11,202,
4-14,11:32:57,77,77,12.26,11,202,
4-14,11:32:57,77,77,12.23,11,202,
4-14,11:32:58,76,76,12.21,11,202,
4-14,11:32:58,74,74,12.24,11,202,
4-14,11:32:59,76,76,12.21,11,202,
4-14,11:32:59,77,77,12.28,11,202,
4-14,11:33:0,76,76,12.21,11,202,
4-14,11:33:0,77,77,12.19,11,202,
4-14,11:33:1,74,74,12.29,11,202,
4-14,11:33:1,76,76,12.27,11,202,
4-14,11:33:2,77,77,12.2,11,202,
4-14,11:33:2,75,75,12.26,11,202,
4-14,11:33:3,74,74,12.14,11,202,
4-14,11:33:3,75,75,12.24,11,202,
4-14,11:33:4,75,75,12.2,11,202,
4-14,11:33:4,76,76,12.18,11,202,
4-14,11:33:5,76,76,12.19,11,202,
4-14,11:33:5,74,74,12.26,11,202,
4-14,11:33:6,74,74,12.25,11,202,
4-14,11:33:6,74,74,12.27,11,202,
4-14,11:33:7,73,73,12.14,11,202,
4-14,11:33:7,75,75,12.19,11,202,
4-14,11:33:8,77,77,12.25,11,202,
4-14,11:33:8,74,74,12.29,11,202,
4-14,11:33:9,75,75,12.21,11,202,
4-14,11:33:9,74,74,12.16,11,202,
4-14,11:33:10,75,75,12.13,11,202,
4-14,11:33:10,74,74,12.17,11,202,
4-14,11:33:11,73,73,12.25,11,202,
4-14,11:33:11,73,73,12.13,11,202,
4-14,11:33:12,73,73,12.26,11,202,
4-14,11:33:12,71,71,12.23,11,202,
4-14,11:33:13,72,72,12.2,11,202,
4-14,11:33:13,72,72,12.21,11,202,
4-14,11:33:14,73,73,12.13,11,202,
4-14,11:33:14,72,72,12.22,11,202,
4-14,11:33:15,71,71,12.17,11,202,
4-14,11:33:15,73,73,12.13,11,202,
4-14,11:33:16,71,71,12.2,11,202,
4-14,11:33:16,73,73,12.2,11,202,
4-14,11:33:17,72,72,12.19,11,202,
4-14,11:33:17,71,71,12.22,11,202,
4-14,11:33:18,72,72,12.11,11,202,
4-14,11:33:18,70,70,12.07,11,202,
4-14,11:33:19,72,72,12.18,11,202,
4-14,11:33:19,69,69,12.07,11,202,
4-14,11:33:20,70,70,12.14,11,202,
4-14,11:33:20,71,71,12.15,11,202,
4-14,11:33:21,69,69,12.06,11,202,
4-14,11:33:21,72,72,12.16,11,202,
4-14,11:33:22,72,72,12.18,11,202,
4-14,11:33:22,72,72,12.25,11,202,
4-14,11:33:23,73,73,12.23,11,202,
4-14,11:33:23,71,71,12.15,11,202,
4-14,11:33:24,70,70,12.14,11,202,
4-14,11:33:24,69,69,12.07,11,202,
4-14,11:33:25,71,71,12.05,11,202,
4-14,11:33:25,69,69,12.06,11,202,
4-14,11:33:26,71,71,12.14,11,202,
4-14,11:33:26,70,70,12.15,11,202,
4-14,11:33:27,68,68,12.11,11,202,
4-14,11:33:27,69,69,12.11,11,202,
4-14,11:33:28,72,72,12.16,11,202,
4-14,11:33:28,72,72,12.21,11,202,
4-14,11:33:29,69,69,12.06,11,202,
4-14,11:33:29,71,71,12.16,11,202,
4-14,11:33:30,69,69,12.08,11,202,
4-14,11:33:30,72,72,12.2,11,202,
4-14,11:33:31,70,70,12.12,11,202,
4-14,11:33:31,68,68,12.06,11,202,
4-14,11:33:32,70,70,12.1,11,202,
4-14,11:33:32,69,69,12.1,11,202,
4-14,11:33:33,71,71,12.12,11,202,
4-14,11:33:33,71,71,12.17,11,202,
4-14,11:33:34,72,72,12.08,11,202,
4-14,11:33:34,72,72,12,11,202,
4-14,11:33:35,71,71,12.15,11,202,
4-14,11:33:35,71,71,12.22,11,202,
4-14,11:33:36,72,72,12.18,11,202,
4-14,11:33:36,72,72,12.08,11,202,
4-14,11:33:37,71,71,12.18,11,202,
4-14,11:33:37,72,72,12.16,11,202,
4-14,11:33:38,69,69,12.11,11,202,
4-14,11:33:38,72,72,12.22,11,202,
4-14,11:33:39,70,70,12.02,11,202,
4-14,11:33:39,71,71,12.14,11,202,
4-14,11:33:40,70,70,12.1,11,202,
4-14,11:33:40,72,72,12.08,11,202,
4-14,11:33:41,70,70,12.09,11,202,
4-14,11:33:41,72,72,12.13,11,202,
4-14,11:33:42,70,70,12.02,11,202,
4-14,11:33:42,69,69,12.07,11,202,
4-14,11:33:43,71,71,12.17,11,202,
4-14,11:33:43,72,72,12.17,11,202,
4-14,11:33:44,72,72,12.23,11,202,
4-14,11:33:44,70,70,12.08,11,202,
4-14,11:33:45,72,72,12.14,11,202,
4-14,11:33:45,69,69,12.07,11,202,
4-14,11:33:46,68,68,12.04,11,202,
4-14,11:33:46,70,70,12.11,11,202,
4-14,11:33:47,72,72,12.06,11,202,
4-14,11:33:47,71,71,11.99,11,202,
4-14,11:33:48,71,71,12.16,11,202,
4-14,11:33:48,75,75,12.17,11,202,
4-14,11:33:49,73,73,12.04,11,202,
4-14,11:33:49,72,72,12.15,11,202,
4-14,11:33:50,72,72,12.01,11,202,
4-14,11:33:50,73,73,12.12,11,202,
4-14,11:33:51,71,71,12.05,11,202,
4-14,11:33:51,72,72,12.08,11,202,
4-14,11:33:52,74,74,12.2,11,202,
4-14,11:33:52,72,72,12.06,11,202,
4-14,11:33:53,72,72,12.1,11,202,
4-14,11:33:53,70,70,12.1,11,202,
4-14,11:33:54,73,73,12.13,11,202,
4-14,11:33:54,72,72,12.14,11,202,
4-14,11:33:55,72,72,12.12,11,202,
4-14,11:33:55,71,71,12.16,11,202,
4-14,11:33:56,69,69,12.09,11,202,
4-14,11:33:56,69,69,12.03,11,202,
4-14,11:33:57,69,69,12.08,11,202,
4-14,11:33:57,70,70,12.12,11,202,
4-14,11:33:58,69,69,11.95,11,202,
4-14,11:33:58,70,70,12.13,11,202,
4-14,11:33:59,69,69,12.05,11,202,
4-14,11:33:59,70,70,12.04,11,202,
4-14,11:34:0,67,67,12.03,11,202,
4-14,11:34:0,68,68,12.07,11,202,
4-14,11:34:1,69,69,12.07,11,202,
4-14,11:34:1,70,70,12.11,11,202,
4-14,11:34:2,70,70,12.13,11,202,
4-14,11:34:2,69,69,12.04,11,202,
4-14,11:34:3,68,68,12.02,11,202,
4-14,11:34:3,69,69,12.09,11,202,
4-14,11:34:4,71,71,12.15,11,202,
4-14,11:34:4,68,68,12.03,11,202,
4-14,11:34:5,67,67,12.07,11,202,
4-14,11:34:5,69,69,12.07,11,202,
4-14,11:34:6,67,67,12.12,11,202,
4-14,11:34:6,69,69,12.14,11,202,
4-14,11:34:7,67,67,12,11,202,
4-14,11:34:7,67,67,12.08,11,202,
4-14,11:34:8,66,66,12.01,11,202,
4-14,11:34:8,66,66,12.05,11,202,
4-14,11:34:9,69,69,12.04,11,202,
4-14,11:34:9,68,68,12.09,11,202,
4-14,11:34:10,66,66,12.02,11,202,
4-14,11:34:10,68,68,12.13,11,202,
4-14,11:34:11,69,69,12.05,11,202,
4-14,11:34:11,72,72,12.02,11,202,
4-14,11:34:12,71,71,12.03,11,202,
4-14,11:34:12,73,73,12.04,11,202,
4-14,11:34:13,70,70,12.1,11,202,
4-14,11:34:13,70,70,12.06,11,202,
4-14,11:34:14,70,70,12.08,11,202,
4-14,11:34:14,70,70,12.06,11,202,
4-14,11:34:15,70,70,12.05,11,202,
4-14,11:34:15,70,70,12.07,11,202,
4-14,11:34:16,70,70,12.1,11,202,
4-14,11:34:16,70,70,12.11,11,202,
4-14,11:34:17,69,69,12.08,11,202,
4-14,11:34:17,69,69,12.07,11,202,
4-14,11:34:18,67,67,12,11,202,
4-14,11:34:18,70,70,12.1,11,202,
4-14,11:34:19,69,69,12.07,11,202,
4-14,11:34:19,68,68,12.1,11,202,
4-14,11:34:20,69,69,12.1,11,202,
4-14,11:34:20,68,68,12.04,11,202,
4-14,11:34:21,68,68,12.06,11,202,
4-14,11:34:21,70,70,12.09,11,202,
4-14,11:34:22,70,70,12.12,11,202,
4-14,11:34:22,70,70,12.12,11,202,
4-14,11:34:23,70,70,12.07,11,202,
4-14,11:34:23,71,71,12.16,11,202,
4-14,11:34:24,70,70,12.14,11,202,
4-14,11:34:24,70,70,12.11,11,202,
4-14,11:34:25,70,70,12.13,11,202,
4-14,11:34:25,70,70,12.15,11,202,
4-14,11:34:26,71,71,12.12,11,202,
4-14,11:34:26,69,69,12.12,11,202,
4-14,11:34:27,68,68,12.15,11,202,
4-14,11:34:27,67,67,12.1,11,202,
4-14,11:34:28,67,67,12.1,11,202,
4-14,11:34:28,69,69,12.36,11,202,
4-14,11:34:29,67,67,11.87,11,202,
4-14,11:34:29,66,66,12.31,11,202,
4-14,11:34:30,65,65,12.43,11,202,
4-14,11:34:30,71,71,12.09,11,202,
4-14,11:34:31,67,67,12.33,11,202,
4-14,11:34:31,66,66,12.32,11,202,
4-14,11:34:32,67,67,12.03,11,202,
4-14,11:34:32,67,67,11.96,11,202,
4-14,11:34:33,65,65,12.24,11,202,
4-14,11:34:33,97,97,11.19,11,202,
4-14,11:34:34,99,99,11.34,11,202,
4-14,11:34:35,98,98,11.84,11,202,
4-14,11:34:36,71,71,11.56,11,202,
4-14,11:34:37,66,66,12.11,11,202,
4-14,11:34:37,65,65,12.27,11,202,
4-14,11:34:38,73,73,12.19,11,202,
4-14,11:34:38,72,72,12.22,11,202,
4-14,11:34:39,69,69,12.03,11,202,
4-14,11:34:39,71,71,12.08,11,202,
4-14,11:34:40,73,73,12.08,11,202,
4-14,11:34:40,76,76,12.22,11,202,
4-14,11:34:41,76,76,12.16,11,202,
4-14,11:34:41,75,75,12.18,11,202,
4-14,11:34:42,75,75,12.15,11,202,
4-14,11:34:42,76,76,12.17,11,202,
4-14,11:34:43,76,76,12.23,11,202,
4-14,11:34:43,73,73,12.32,11,202,
4-14,11:34:44,69,69,12.37,11,202,
4-14,11:34:44,75,75,12.14,11,202,
4-14,11:34:45,75,75,12.19,11,202,
4-14,11:34:45,75,75,12.18,11,202,
4-14,11:34:46,73,73,12.25,11,202,
4-14,11:34:46,74,74,12.16,11,202,
4-14,11:34:47,75,75,12.11,11,202,
4-14,11:34:47,74,74,12.15,11,202,
4-14,11:34:48,75,75,12.16,11,202,
4-14,11:34:48,75,75,12.13,11,202,
4-14,11:34:49,76,76,12.17,11,202,
4-14,11:34:49,74,74,12.11,11,202,
4-14,11:34:50,73,73,12.11,11,202,
4-14,11:34:50,72,72,12.13,11,202,
4-14,11:34:51,72,72,12.13,11,202,
4-14,11:34:51,71,71,12.19,11,202,
4-14,11:34:52,73,73,12.04,11,202,
4-14,11:34:52,72,72,12.07,11,202,
4-14,11:34:53,73,73,12.15,11,202,
4-14,11:34:53,72,72,12,11,202,
4-14,11:34:54,73,73,12.05,11,202,
4-14,11:34:54,70,70,12.05,11,202,
4-14,11:34:55,63,63,12.27,11,202,
4-14,11:34:55,61,61,12.39,11,202,
4-14,11:34:56,63,63,12.27,11,202,
4-14,11:34:56,67,67,12.21,11,202,
4-14,11:34:57,70,70,12.06,11,202,
4-14,11:34:57,72,72,12.17,11,202,
4-14,11:34:58,65,65,12.25,11,202,
4-14,11:34:58,72,72,12.19,11,202,
4-14,11:34:59,63,63,12.17,11,202,
4-14,11:34:59,65,65,12.42,11,202,
4-14,11:35:0,71,71,12.21,11,202,
4-14,11:35:0,68,68,12.17,11,202,
4-14,11:35:1,77,77,11.96,11,202,
4-14,11:35:1,65,65,12.22,11,202,
4-14,11:35:2,63,63,12.16,11,202,
4-14,11:35:2,65,65,12.24,11,202,
4-14,11:35:3,62,62,12.36,11,202,
4-14,11:35:3,63,63,12.13,11,202,
4-14,11:35:4,65,65,12.13,11,202,
4-14,11:35:4,59,59,12.36,11,202,
4-14,11:35:5,66,66,12.02,11,202,
4-14,11:35:5,69,69,12.01,11,202,
4-14,11:35:6,69,69,12.02,11,202,
4-14,11:35:6,68,68,12.02,11,202,
4-14,11:35:7,69,69,12.03,11,202,
4-14,11:35:7,68,68,11.97,11,202,
4-14,11:35:8,69,69,11.98,11,202,
4-14,11:35:8,68,68,12,11,202,
4-14,11:35:9,67,67,11.95,11,202,
4-14,11:35:9,67,67,12.02,11,202,
4-14,11:35:10,65,65,11.98,11,202,
4-14,11:35:10,63,63,11.97,11,202,
4-14,11:35:11,61,61,11.96,11,202,
4-14,11:35:11,61,61,12,11,202,
4-14,11:35:12,61,61,11.99,11,202,
4-14,11:35:12,59,59,11.99,11,202,
4-14,11:35:13,59,59,12,11,202,
4-14,11:35:13,58,58,12.05,11,202,
4-14,11:35:14,57,57,12.04,11,202,
4-14,11:35:14,54,54,12.01,11,202,
4-14,11:35:15,54,54,12.02,11,202,
4-14,11:35:15,53,53,12.03,11,202,
4-14,11:35:16,53,53,12.02,11,202,
4-14,11:35:16,53,53,12.03,11,202,
4-14,11:35:17,53,53,12.06,11,202,
4-14,11:35:17,50,50,12.05,11,202,
4-14,11:35:18,51,51,12.08,11,202,
4-14,11:35:18,49,49,12.02,11,202,
4-14,11:35:19,50,50,12.06,11,202,
4-14,11:35:19,50,50,12.08,11,202,
4-14,11:35:20,51,51,12.07,11,202,
4-14,11:35:20,50,50,12.02,11,202,
4-14,11:35:21,51,51,12.06,11,202,
4-14,11:35:21,49,49,12.02,11,202,
4-14,11:35:22,50,50,12.03,11,202,
4-14,11:35:22,49,49,12.04,11,202,
4-14,11:35:23,49,49,12.04,11,202,
4-14,11:35:23,52,52,12.11,11,202,
4-14,11:35:24,49,49,12.07,11,202,
4-14,11:35:24,53,53,12.1,11,202,
4-14,11:35:25,51,51,12.06,11,202,
4-14,11:35:25,49,49,12.04,11,202,
4-14,11:35:26,48,48,12.01,11,202,
4-14,11:35:26,50,50,12.08,11,202,
4-14,11:35:27,55,55,12.15,11,202,
4-14,11:35:27,53,53,12.1,11,202,
4-14,11:35:28,55,55,12.15,11,202,
4-14,11:35:28,52,52,12.13,11,202,
4-14,11:35:29,55,55,12.19,11,202,
4-14,11:35:29,54,54,12.12,11,202,
4-14,11:35:30,54,54,12.15,11,202,
4-14,11:35:30,53,53,12.14,11,202,
4-14,11:35:31,54,54,12.11,11,202,
4-14,11:35:31,52,52,12.14,11,202,
4-14,11:35:32,53,53,12.09,11,202,
4-14,11:35:32,50,50,12.1,11,202,
4-14,11:35:33,52,52,12.12,11,202,
4-14,11:35:33,51,51,12.1,11,202,
4-14,11:35:34,53,53,12.15,11,202,
4-14,11:35:34,53,53,12.14,11,202,
4-14,11:35:35,52,52,12.13,11,202,
4-14,11:35:35,51,51,12.12,11,202,
4-14,11:35:36,51,51,12.12,11,202,
4-14,11:35:36,54,54,12.21,11,202,
4-14,11:35:37,54,54,12.2,11,202,
4-14,11:35:37,53,53,12.15,11,202,
4-14,11:35:38,53,53,12.18,11,202,
4-14,11:35:38,51,51,12.18,11,202,
4-14,11:35:39,53,53,12.17,11,202,
4-14,11:35:39,52,52,12.18,11,202,
4-14,11:35:40,49,49,12.14,11,202,
4-14,11:35:40,52,52,12.15,11,202,
4-14,11:35:41,51,51,12.17,11,202,
4-14,11:35:41,53,53,12.18,11,202,
4-14,11:35:42,54,54,12.21,11,202,
4-14,11:35:42,53,53,12.2,11,202,
4-14,11:35:43,53,53,12.21,11,202,
4-14,11:35:43,53,53,12.21,11,202,
4-14,11:35:44,52,52,12.2,11,202,
4-14,11:35:44,50,50,12.15,11,202,
4-14,11:35:45,51,51,12.17,11,202,
4-14,11:35:45,51,51,12.18,11,202,
4-14,11:35:46,52,52,12.19,11,202,
4-14,11:35:46,53,53,12.2,11,202,
4-14,11:35:47,53,53,12.21,11,202,
4-14,11:35:47,54,54,12.25,11,202,
4-14,11:35:48,54,54,12.21,11,202,
4-14,11:35:48,53,53,12.19,11,202,
4-14,11:35:49,56,56,12.19,11,202,
4-14,11:35:49,53,53,12.18,11,202,
4-14,11:35:50,54,54,12.23,11,202,
4-14,11:35:50,53,53,12.18,11,202,
4-14,11:35:51,52,52,12.21,11,202,
4-14,11:35:51,52,52,12.2,11,202,
4-14,11:35:52,53,53,12.19,11,202,
4-14,11:35:52,51,51,12.25,11,202,
4-14,11:35:53,51,51,12.21,11,202,
4-14,11:35:53,49,49,12.23,11,202,
4-14,11:35:54,51,51,12.2,11,202,
4-14,11:35:54,52,52,12.21,11,202,
4-14,11:35:55,53,53,12.3,11,202,
4-14,11:35:55,49,49,12.19,11,202,
4-14,11:35:56,53,53,12.26,11,202,
4-14,11:35:56,49,49,12.21,11,202,
4-14,11:35:57,50,50,12.2,11,202,
4-14,11:35:57,51,51,12.23,11,202,
4-14,11:35:58,50,50,12.26,11,202,
4-14,11:35:58,51,51,12.25,11,202,
4-14,11:35:59,49,49,12.2,11,202,
4-14,11:35:59,50,50,12.23,11,202,
4-14,11:36:0,49,49,12.21,11,202,
4-14,11:36:0,52,52,12.23,11,202,
4-14,11:36:1,50,50,12.29,11,202,
4-14,11:36:1,49,49,12.23,11,202,
4-14,11:36:2,49,49,12.22,11,202,
4-14,11:36:2,49,49,12.23,11,202,
4-14,11:36:3,50,50,12.28,11,202,
4-14,11:36:3,50,50,12.28,11,202,
4-14,11:36:4,47,47,12.22,11,202,
4-14,11:36:4,50,50,12.28,11,202,
4-14,11:36:5,47,47,12.23,11,202,
4-14,11:36:5,45,45,12.18,11,202,
4-14,11:36:6,46,46,12.27,11,202,
4-14,11:36:6,47,47,12.24,11,202,
4-14,11:36:7,46,46,12.28,11,202,
4-14,11:36:7,45,45,12.26,11,202,
4-14,11:36:8,46,46,12.22,11,202,
4-14,11:36:8,47,47,12.21,11,202,
4-14,11:36:9,47,47,12.23,11,202,
4-14,11:36:9,45,45,12.23,11,202,
4-14,11:36:10,50,50,12.28,11,202,
4-14,11:36:10,47,47,12.27,11,202,
4-14,11:36:11,48,48,12.3,11,202,
4-14,11:36:11,47,47,12.21,11,202,
4-14,11:36:12,46,46,12.24,11,202,
4-14,11:36:12,47,47,12.31,11,202,
4-14,11:36:13,45,45,12.23,11,202,
4-14,11:36:13,46,46,12.27,11,202,
4-14,11:36:14,46,46,12.22,11,202,
4-14,11:36:14,43,43,12.22,11,202,
4-14,11:36:15,46,46,12.29,11,202,
4-14,11:36:15,44,44,12.26,11,202,
4-14,11:36:16,45,45,12.27,11,202,
4-14,11:36:16,43,43,12.26,11,202,
4-14,11:36:17,44,44,12.26,11,202,
4-14,11:36:17,44,44,12.26,11,202,
4-14,11:36:18,42,42,12.24,11,202,
4-14,11:36:18,45,45,12.29,11,202,
4-14,11:36:19,44,44,12.31,11,202,
4-14,11:36:19,43,43,12.24,11,202,
4-14,11:36:20,40,40,12.25,11,202,
4-14,11:36:20,42,42,12.25,11,202,
4-14,11:36:21,42,42,12.29,11,202,
4-14,11:36:21,40,40,12.25,11,202,
4-14,11:36:22,42,42,12.24,11,202,
4-14,11:36:22,43,43,12.26,11,202,
4-14,11:36:23,41,41,12.28,11,202,
4-14,11:36:23,41,41,12.26,11,202,
4-14,11:36:24,39,39,12.26,11,202,
4-14,11:36:24,40,40,12.28,11,202,
4-14,11:36:25,39,39,12.27,11,202,
4-14,11:36:25,42,42,12.31,11,202,
4-14,11:36:26,43,43,12.29,11,202,
4-14,11:36:26,40,40,12.25,11,202,
4-14,11:36:27,41,41,12.27,11,202,
4-14,11:36:27,40,40,12.23,11,202,
4-14,11:36:28,43,43,12.3,11,202,
4-14,11:36:28,39,39,12.23,11,202,
4-14,11:36:29,39,39,12.26,11,202,
4-14,11:36:29,41,41,12.26,11,202,
4-14,11:36:30,43,43,12.26,11,202,
4-14,11:36:30,39,39,12.24,11,202,
4-14,11:36:31,43,43,12.28,11,202,
4-14,11:36:31,43,43,12.28,11,202,
4-14,11:36:32,41,41,12.28,11,202,
4-14,11:36:32,41,41,12.25,11,202,
4-14,11:36:33,39,39,12.29,11,202,
4-14,11:36:33,40,40,12.28,11,202,
4-14,11:36:34,41,41,12.32,11,202,
4-14,11:36:34,40,40,12.29,11,202,
4-14,11:36:35,40,40,12.29,11,202,
4-14,11:36:35,39,39,12.3,11,202,
4-14,11:36:36,40,40,12.33,11,202,
4-14,11:36:36,35,35,12.27,11,202,
4-14,11:36:37,38,38,12.27,11,202,
4-14,11:36:37,38,38,12.32,11,202,
4-14,11:36:38,36,36,12.2,11,202,
4-14,11:36:38,39,39,12.26,11,202,
4-14,11:36:39,39,39,12.3,11,202,
4-14,11:36:39,38,38,12.28,11,202,
4-14,11:36:40,39,39,12.28,11,202,
4-14,11:36:40,40,40,12.3,11,202,
4-14,11:36:41,41,41,12.3,11,202,
4-14,11:36:41,40,40,12.31,11,202,
4-14,11:36:42,39,39,12.27,11,202,
4-14,11:36:42,42,42,12.3,11,202,
4-14,11:36:43,44,44,12.3,11,202,
4-14,11:36:43,43,43,12.33,11,202,
4-14,11:36:44,39,39,12.25,11,202,
4-14,11:36:44,44,44,12.32,11,202,
4-14,11:36:45,41,41,12.28,11,202,
4-14,11:36:45,44,44,12.32,11,202,
4-14,11:36:46,42,42,12.22,11,202,
4-14,11:36:46,44,44,12.3,11,202,
4-14,11:36:47,43,43,12.27,11,202,
4-14,11:36:47,44,44,12.31,11,202,
4-14,11:36:48,43,43,12.22,11,202,
4-14,11:36:48,47,47,12.32,11,202,
4-14,11:36:49,44,44,12.24,11,202,
4-14,11:36:49,46,46,12.31,11,202,
4-14,11:36:50,42,42,12.24,11,202,
4-14,11:36:50,44,44,12.24,11,202,
