SensorID: 5498						
Firmware Version: 1.5.5						
						
Date	Time	SmO2 Live	SmO2 Averaged	THb	Lap	Session Ct
04岿 07老	10:30:04	38	38	12.48	12	171
04岿 07老	10:30:04	39	39	12.48	12	171
04岿 07老	10:30:05	39	39	12.49	12	171
04岿 07老	10:30:05	39	39	12.5	12	171
04岿 07老	10:30:06	39	39	12.48	12	171
04岿 07老	10:30:06	40	40	12.48	12	171
04岿 07老	10:30:07	40	40	12.49	12	171
04岿 07老	10:30:07	39	39	12.49	12	171
04岿 07老	10:30:08	40	40	12.49	12	171
04岿 07老	10:30:08	40	40	12.49	12	171
04岿 07老	10:30:09	40	40	12.49	12	171
04岿 07老	10:30:09	39	39	12.48	12	171
04岿 07老	10:30:10	40	40	12.5	12	171
04岿 07老	10:30:10	39	39	12.47	12	171
04岿 07老	10:30:11	42	42	12.51	12	171
04岿 07老	10:30:11	41	41	12.49	12	171
04岿 07老	10:30:12	41	41	12.49	12	171
04岿 07老	10:30:12	41	41	12.49	12	171
04岿 07老	10:30:13	40	40	12.49	12	171
04岿 07老	10:30:13	41	41	12.5	12	171
04岿 07老	10:30:14	40	40	12.48	12	171
04岿 07老	10:30:14	42	42	12.5	12	171
04岿 07老	10:30:15	40	40	12.48	12	171
04岿 07老	10:30:15	40	40	12.48	12	171
04岿 07老	10:30:16	41	41	12.48	12	171
04岿 07老	10:30:16	42	42	12.51	12	171
04岿 07老	10:30:17	41	41	12.49	12	171
04岿 07老	10:30:17	41	41	12.48	12	171
04岿 07老	10:30:18	41	41	12.5	12	171
04岿 07老	10:30:18	42	42	12.5	12	171
04岿 07老	10:30:19	41	41	12.48	12	171
04岿 07老	10:30:19	41	41	12.5	12	171
04岿 07老	10:30:20	43	43	12.51	12	171
04岿 07老	10:30:20	41	41	12.47	12	171
04岿 07老	10:30:21	42	42	12.49	12	171
04岿 07老	10:30:21	41	41	12.48	12	171
04岿 07老	10:30:22	42	42	12.49	12	171
04岿 07老	10:30:22	42	42	12.48	12	171
04岿 07老	10:30:23	41	41	12.49	12	171
04岿 07老	10:30:23	41	41	12.48	12	171
04岿 07老	10:30:24	42	42	12.49	12	171
04岿 07老	10:30:24	41	41	12.48	12	171
04岿 07老	10:30:25	42	42	12.49	12	171
04岿 07老	10:30:25	42	42	12.48	12	171
04岿 07老	10:30:26	41	41	12.48	12	171
04岿 07老	10:30:26	42	42	12.47	12	171
04岿 07老	10:30:27	41	41	12.47	12	171
04岿 07老	10:30:27	41	41	12.48	12	171
04岿 07老	10:30:28	41	41	12.46	12	171
04岿 07老	10:30:28	41	41	12.47	12	171
04岿 07老	10:30:29	41	41	12.44	12	171
04岿 07老	10:30:29	40	40	12.44	12	171
04岿 07老	10:30:30	40	40	12.44	12	171
04岿 07老	10:30:30	40	40	12.44	12	171
04岿 07老	10:30:31	40	40	12.43	12	171
04岿 07老	10:30:31	40	40	12.44	12	171
04岿 07老	10:30:32	40	40	12.43	12	171
04岿 07老	10:30:32	40	40	12.44	12	171
04岿 07老	10:30:33	40	40	12.43	12	171
04岿 07老	10:30:33	41	41	12.44	12	171
04岿 07老	10:30:34	40	40	12.44	12	171
04岿 07老	10:30:34	41	41	12.43	12	171
04岿 07老	10:30:35	40	40	12.43	12	171
04岿 07老	10:30:35	41	41	12.45	12	171
04岿 07老	10:30:36	40	40	12.43	12	171
04岿 07老	10:30:36	40	40	12.44	12	171
04岿 07老	10:30:37	40	40	12.43	12	171
04岿 07老	10:30:37	40	40	12.42	12	171
04岿 07老	10:30:38	41	41	12.44	12	171
04岿 07老	10:30:38	40	40	12.42	12	171
04岿 07老	10:30:39	40	40	12.43	12	171
04岿 07老	10:30:39	40	40	12.42	12	171
04岿 07老	10:30:40	41	41	12.44	12	171
04岿 07老	10:30:40	41	41	12.43	12	171
04岿 07老	10:30:41	41	41	12.45	12	171
04岿 07老	10:30:41	40	40	12.42	12	171
04岿 07老	10:30:42	40	40	12.43	12	171
04岿 07老	10:30:42	40	40	12.44	12	171
04岿 07老	10:30:43	40	40	12.43	12	171
04岿 07老	10:30:43	39	39	12.43	12	171
04岿 07老	10:30:44	40	40	12.44	12	171
04岿 07老	10:30:44	41	41	12.45	12	171
04岿 07老	10:30:45	40	40	12.43	12	171
04岿 07老	10:30:45	40	40	12.43	12	171
04岿 07老	10:30:46	40	40	12.44	12	171
04岿 07老	10:30:46	40	40	12.43	12	171
04岿 07老	10:30:47	40	40	12.42	12	171
04岿 07老	10:30:47	40	40	12.44	12	171
04岿 07老	10:30:48	40	40	12.44	12	171
04岿 07老	10:30:48	40	40	12.43	12	171
04岿 07老	10:30:49	40	40	12.43	12	171
04岿 07老	10:30:49	40	40	12.42	12	171
04岿 07老	10:30:50	40	40	12.43	12	171
04岿 07老	10:30:50	40	40	12.43	12	171
04岿 07老	10:30:51	39	39	12.41	12	171
04岿 07老	10:30:51	40	40	12.42	12	171
04岿 07老	10:30:52	42	42	12.44	12	171
04岿 07老	10:30:52	41	41	12.44	12	171
04岿 07老	10:30:53	41	41	12.43	12	171
04岿 07老	10:30:53	40	40	12.42	12	171
04岿 07老	10:30:54	40	40	12.42	12	171
04岿 07老	10:30:54	39	39	12.4	12	171
04岿 07老	10:30:55	41	41	12.44	12	171
04岿 07老	10:30:55	41	41	12.44	12	171
04岿 07老	10:30:56	41	41	12.43	12	171
04岿 07老	10:30:56	40	40	12.42	12	171
04岿 07老	10:30:57	41	41	12.43	12	171
04岿 07老	10:30:57	41	41	12.44	12	171
04岿 07老	10:30:58	41	41	12.43	12	171
04岿 07老	10:30:58	41	41	12.42	12	171
04岿 07老	10:30:59	40	40	12.41	12	171
04岿 07老	10:30:59	40	40	12.41	12	171
04岿 07老	10:31:00	41	41	12.44	12	171
04岿 07老	10:31:00	42	42	12.45	12	171
04岿 07老	10:31:01	41	41	12.44	12	171
04岿 07老	10:31:01	40	40	12.41	12	171
04岿 07老	10:31:02	41	41	12.42	12	171
04岿 07老	10:31:02	40	40	12.42	12	171
04岿 07老	10:31:03	41	41	12.43	12	171
04岿 07老	10:31:03	40	40	12.41	12	171
04岿 07老	10:31:04	41	41	12.43	12	171
04岿 07老	10:31:04	41	41	12.44	12	171
04岿 07老	10:31:05	41	41	12.42	12	171
04岿 07老	10:31:05	41	41	12.42	12	171
04岿 07老	10:31:06	41	41	12.44	12	171
04岿 07老	10:31:06	41	41	12.43	12	171
04岿 07老	10:31:07	40	40	12.42	12	171
04岿 07老	10:31:07	41	41	12.43	12	171
04岿 07老	10:31:08	41	41	12.43	12	171
04岿 07老	10:31:08	41	41	12.44	12	171
04岿 07老	10:31:09	41	41	12.43	12	171
04岿 07老	10:31:09	41	41	12.44	12	171
04岿 07老	10:31:10	41	41	12.43	12	171
04岿 07老	10:31:10	41	41	12.44	12	171
04岿 07老	10:31:11	41	41	12.44	12	171
04岿 07老	10:31:11	41	41	12.43	12	171
04岿 07老	10:31:12	42	42	12.44	12	171
04岿 07老	10:31:12	41	41	12.43	12	171
04岿 07老	10:31:13	41	41	12.43	12	171
04岿 07老	10:31:13	41	41	12.44	12	171
04岿 07老	10:31:14	41	41	12.43	12	171
04岿 07老	10:31:14	42	42	12.43	12	171
04岿 07老	10:31:15	42	42	12.43	12	171
04岿 07老	10:31:15	42	42	12.44	12	171
04岿 07老	10:31:16	43	43	12.45	12	171
04岿 07老	10:31:16	43	43	12.45	12	171
04岿 07老	10:31:17	42	42	12.43	12	171
04岿 07老	10:31:17	42	42	12.43	12	171
04岿 07老	10:31:18	43	43	12.43	12	171
04岿 07老	10:31:18	42	42	12.42	12	171
04岿 07老	10:31:19	42	42	12.41	12	171
04岿 07老	10:31:19	43	43	12.43	12	171
04岿 07老	10:31:20	43	43	12.43	12	171
04岿 07老	10:31:20	43	43	12.42	12	171
04岿 07老	10:31:21	42	42	12.41	12	171
04岿 07老	10:31:21	43	43	12.42	12	171
04岿 07老	10:31:22	43	43	12.42	12	171
04岿 07老	10:31:22	43	43	12.42	12	171
04岿 07老	10:31:23	43	43	12.42	12	171
04岿 07老	10:31:23	43	43	12.43	12	171
04岿 07老	10:31:24	43	43	12.43	12	171
04岿 07老	10:31:24	44	44	12.43	12	171
04岿 07老	10:31:25	43	43	12.44	12	171
04岿 07老	10:31:25	44	44	12.44	12	171
04岿 07老	10:31:26	43	43	12.43	12	171
04岿 07老	10:31:26	43	43	12.42	12	171
04岿 07老	10:31:27	44	44	12.43	12	171
04岿 07老	10:31:27	43	43	12.42	12	171
04岿 07老	10:31:28	44	44	12.42	12	171
04岿 07老	10:31:28	45	45	12.44	12	171
04岿 07老	10:31:29	45	45	12.43	12	171
04岿 07老	10:31:29	44	44	12.43	12	171
04岿 07老	10:31:30	45	45	12.43	12	171
04岿 07老	10:31:30	44	44	12.41	12	171
04岿 07老	10:31:31	44	44	12.42	12	171
04岿 07老	10:31:31	43	43	12.41	12	171
04岿 07老	10:31:32	44	44	12.42	12	171
04岿 07老	10:31:32	44	44	12.42	12	171
04岿 07老	10:31:33	44	44	12.44	12	171
04岿 07老	10:31:33	43	43	12.41	12	171
04岿 07老	10:31:34	44	44	12.42	12	171
04岿 07老	10:31:34	43	43	12.42	12	171
04岿 07老	10:31:35	44	44	12.42	12	171
04岿 07老	10:31:35	43	43	12.41	12	171
04岿 07老	10:31:36	44	44	12.43	12	171
04岿 07老	10:31:36	43	43	12.42	12	171
04岿 07老	10:31:37	43	43	12.42	12	171
04岿 07老	10:31:37	42	42	12.41	12	171
04岿 07老	10:31:38	43	43	12.42	12	171
04岿 07老	10:31:38	43	43	12.42	12	171
04岿 07老	10:31:39	43	43	12.42	12	171
04岿 07老	10:31:39	44	44	12.43	12	171
04岿 07老	10:31:40	43	43	12.42	12	171
04岿 07老	10:31:40	43	43	12.42	12	171
04岿 07老	10:31:41	43	43	12.42	12	171
04岿 07老	10:31:41	43	43	12.43	12	171
04岿 07老	10:31:42	43	43	12.43	12	171
04岿 07老	10:31:42	44	44	12.43	12	171
04岿 07老	10:31:43	43	43	12.42	12	171
04岿 07老	10:31:43	43	43	12.41	12	171
04岿 07老	10:31:44	44	44	12.43	12	171
04岿 07老	10:31:44	43	43	12.41	12	171
04岿 07老	10:31:45	44	44	12.42	12	171
04岿 07老	10:31:45	43	43	12.4	12	171
04岿 07老	10:31:46	43	43	12.42	12	171
04岿 07老	10:31:46	44	44	12.43	12	171
04岿 07老	10:31:47	43	43	12.41	12	171
04岿 07老	10:31:47	43	43	12.42	12	171
04岿 07老	10:31:48	43	43	12.42	12	171
04岿 07老	10:31:48	43	43	12.41	12	171
04岿 07老	10:31:49	43	43	12.4	12	171
04岿 07老	10:31:49	43	43	12.42	12	171
04岿 07老	10:31:50	43	43	12.41	12	171
04岿 07老	10:31:50	43	43	12.42	12	171
04岿 07老	10:31:51	43	43	12.41	12	171
04岿 07老	10:31:51	43	43	12.42	12	171
04岿 07老	10:31:52	43	43	12.42	12	171
04岿 07老	10:31:52	43	43	12.43	12	171
04岿 07老	10:31:53	43	43	12.42	12	171
04岿 07老	10:31:53	44	44	12.42	12	171
04岿 07老	10:31:54	43	43	12.43	12	171
04岿 07老	10:31:54	42	42	12.41	12	171
04岿 07老	10:31:55	43	43	12.41	12	171
04岿 07老	10:31:55	43	43	12.42	12	171
04岿 07老	10:31:56	43	43	12.41	12	171
04岿 07老	10:31:56	43	43	12.42	12	171
04岿 07老	10:31:57	43	43	12.42	12	171
04岿 07老	10:31:57	43	43	12.42	12	171
04岿 07老	10:31:58	42	42	12.42	12	171
04岿 07老	10:31:58	43	43	12.42	12	171
04岿 07老	10:31:59	43	43	12.42	12	171
04岿 07老	10:31:59	44	44	12.43	12	171
04岿 07老	10:32:00	44	44	12.43	12	171
04岿 07老	10:32:00	43	43	12.42	12	171
04岿 07老	10:32:01	44	44	12.43	12	171
04岿 07老	10:32:01	43	43	12.41	12	171
04岿 07老	10:32:02	42	42	12.39	12	171
04岿 07老	10:32:02	43	43	12.42	12	171
04岿 07老	10:32:03	42	42	12.41	12	171
04岿 07老	10:32:03	43	43	12.42	12	171
04岿 07老	10:32:04	43	43	12.41	12	171
04岿 07老	10:32:04	42	42	12.42	12	171
04岿 07老	10:32:05	42	42	12.41	12	171
04岿 07老	10:32:05	43	43	12.42	12	171
04岿 07老	10:32:06	42	42	12.41	12	171
04岿 07老	10:32:06	43	43	12.42	12	171
04岿 07老	10:32:07	43	43	12.42	12	171
04岿 07老	10:32:07	43	43	12.41	12	171
04岿 07老	10:32:08	43	43	12.41	12	171
04岿 07老	10:32:08	41	41	12.4	12	171
04岿 07老	10:32:09	43	43	12.41	12	171
04岿 07老	10:32:09	43	43	12.42	12	171
04岿 07老	10:32:10	43	43	12.43	12	171
04岿 07老	10:32:10	42	42	12.41	12	171
04岿 07老	10:32:11	43	43	12.42	12	171
04岿 07老	10:32:11	43	43	12.42	12	171
04岿 07老	10:32:12	42	42	12.41	12	171
04岿 07老	10:32:12	42	42	12.41	12	171
04岿 07老	10:32:13	43	43	12.44	12	171
04岿 07老	10:32:13	42	42	12.43	12	171
04岿 07老	10:32:14	42	42	12.41	12	171
04岿 07老	10:32:14	42	42	12.42	12	171
04岿 07老	10:32:15	44	44	12.43	12	171
04岿 07老	10:32:15	43	43	12.42	12	171
04岿 07老	10:32:16	43	43	12.43	12	171
04岿 07老	10:32:16	43	43	12.43	12	171
04岿 07老	10:32:17	43	43	12.42	12	171
04岿 07老	10:32:17	42	42	12.41	12	171
04岿 07老	10:32:18	43	43	12.42	12	171
04岿 07老	10:32:18	44	44	12.43	12	171
04岿 07老	10:32:19	43	43	12.43	12	171
04岿 07老	10:32:19	42	42	12.41	12	171
04岿 07老	10:32:20	43	43	12.42	12	171
04岿 07老	10:32:20	43	43	12.42	12	171
04岿 07老	10:32:21	43	43	12.43	12	171
04岿 07老	10:32:21	43	43	12.42	12	171
04岿 07老	10:32:22	44	44	12.44	12	171
04岿 07老	10:32:22	44	44	12.43	12	171
04岿 07老	10:32:23	43	43	12.42	12	171
04岿 07老	10:32:23	44	44	12.43	12	171
04岿 07老	10:32:24	44	44	12.44	12	171
04岿 07老	10:32:24	43	43	12.42	12	171
04岿 07老	10:32:25	44	44	12.44	12	171
04岿 07老	10:32:25	44	44	12.44	12	171
04岿 07老	10:32:26	44	44	12.43	12	171
04岿 07老	10:32:26	44	44	12.44	12	171
04岿 07老	10:32:27	43	43	12.41	12	171
04岿 07老	10:32:27	44	44	12.43	12	171
04岿 07老	10:32:28	43	43	12.42	12	171
04岿 07老	10:32:28	43	43	12.41	12	171
04岿 07老	10:32:29	43	43	12.42	12	171
04岿 07老	10:32:29	44	44	12.44	12	171
04岿 07老	10:32:30	43	43	12.43	12	171
04岿 07老	10:32:30	44	44	12.43	12	171
04岿 07老	10:32:31	43	43	12.41	12	171
04岿 07老	10:32:31	43	43	12.44	12	171
04岿 07老	10:32:32	43	43	12.43	12	171
04岿 07老	10:32:32	43	43	12.41	12	171
04岿 07老	10:32:33	43	43	12.44	12	171
04岿 07老	10:32:33	44	44	12.44	12	171
04岿 07老	10:32:34	44	44	12.47	12	171
04岿 07老	10:32:34	44	44	12.47	12	171
04岿 07老	10:32:35	44	44	12.45	12	171
04岿 07老	10:32:35	42	42	12.41	12	171
04岿 07老	10:32:36	43	43	12.42	12	171
04岿 07老	10:32:36	43	43	12.41	12	171
04岿 07老	10:32:37	43	43	12.41	12	171
04岿 07老	10:32:37	43	43	12.42	12	171
04岿 07老	10:32:38	42	42	12.42	12	171
04岿 07老	10:32:38	42	42	12.47	12	171
04岿 07老	10:32:39	43	43	12.46	12	171
04岿 07老	10:32:39	44	44	12.51	12	171
04岿 07老	10:32:40	44	44	12.49	12	171
04岿 07老	10:32:40	45	45	12.48	12	171
04岿 07老	10:32:41	48	48	12.54	12	171
04岿 07老	10:32:41	46	46	12.46	12	171
04岿 07老	10:32:42	45	45	12.45	12	171
04岿 07老	10:32:42	50	50	11.76	12	171
04岿 07老	10:32:43	45	45	12.35	12	171
04岿 07老	10:32:43	49	49	12.45	12	171
04岿 07老	10:32:44	48	48	11.94	12	171
04岿 07老	10:32:44	51	51	12.36	12	171
04岿 07老	10:32:45	52	52	12.34	12	171
04岿 07老	10:32:45	54	54	12.35	12	171
04岿 07老	10:32:46	55	55	12.31	12	171
04岿 07老	10:32:46	55	55	12.31	12	171
04岿 07老	10:32:47	55	55	12.32	12	171
04岿 07老	10:32:47	56	56	12.31	12	171
04岿 07老	10:32:48	54	54	12.33	12	171
04岿 07老	10:32:48	49	49	12.04	12	171
04岿 07老	10:32:49	54	54	11.93	12	171
04岿 07老	10:32:49	54	54	12.37	12	171
04岿 07老	10:32:50	53	53	12.38	12	171
04岿 07老	10:32:50	55	55	12.36	12	171
04岿 07老	10:32:51	54	54	12.34	12	171
04岿 07老	10:32:51	54	54	12.33	12	171
04岿 07老	10:32:52	55	55	12.34	12	171
04岿 07老	10:32:52	54	54	12.39	12	171
04岿 07老	10:32:53	52	52	12.35	12	171
04岿 07老	10:32:53	55	55	12.36	12	171
04岿 07老	10:32:54	55	55	12.37	12	171
04岿 07老	10:32:54	55	55	12.36	12	171
04岿 07老	10:32:55	54	54	12.37	12	171
04岿 07老	10:32:55	51	51	12.29	12	171
04岿 07老	10:32:56	56	56	12.32	12	171
04岿 07老	10:32:56	56	56	12.34	12	171
04岿 07老	10:32:57	53	53	12.32	12	171
04岿 07老	10:32:57	57	57	12.35	12	171
04岿 07老	10:32:58	53	53	12.34	12	171
04岿 07老	10:32:58	55	55	12.32	12	171
04岿 07老	10:32:59	57	57	12.34	12	171
04岿 07老	10:32:59	54	54	12.32	12	171
04岿 07老	10:33:00	56	56	12.34	12	171
04岿 07老	10:33:00	53	53	12.31	12	171
04岿 07老	10:33:01	54	54	12.32	12	171
04岿 07老	10:33:01	52	52	12.37	12	171
04岿 07老	10:33:02	52	52	12.35	12	171
04岿 07老	10:33:02	49	49	12.27	12	171
04岿 07老	10:33:03	51	51	12.28	12	171
04岿 07老	10:33:03	52	52	12.33	12	171
04岿 07老	10:33:04	51	51	12.37	12	171
04岿 07老	10:33:04	50	50	12.31	12	171
04岿 07老	10:33:05	51	51	12.35	12	171
04岿 07老	10:33:05	49	49	12.33	12	171
04岿 07老	10:33:06	50	50	12.33	12	171
04岿 07老	10:33:06	50	50	12.33	12	171
04岿 07老	10:33:07	50	50	12.31	12	171
04岿 07老	10:33:07	51	51	12.34	12	171
04岿 07老	10:33:08	50	50	12.3	12	171
04岿 07老	10:33:08	49	49	12.34	12	171
04岿 07老	10:33:09	50	50	12.39	12	171
04岿 07老	10:33:09	48	48	12.34	12	171
04岿 07老	10:33:10	49	49	12.39	12	171
04岿 07老	10:33:10	46	46	12.33	12	171
04岿 07老	10:33:11	48	48	12.34	12	171
04岿 07老	10:33:11	48	48	12.33	12	171
04岿 07老	10:33:12	47	47	12.3	12	171
04岿 07老	10:33:12	49	49	12.35	12	171
04岿 07老	10:33:13	47	47	12.31	12	171
04岿 07老	10:33:13	49	49	12.36	12	171
04岿 07老	10:33:14	48	48	12.33	12	171
04岿 07老	10:33:14	47	47	12.35	12	171
04岿 07老	10:33:15	47	47	12.34	12	171
04岿 07老	10:33:15	46	46	12.31	12	171
04岿 07老	10:33:16	49	49	12.4	12	171
04岿 07老	10:33:16	45	45	12.31	12	171
04岿 07老	10:33:17	46	46	12.35	12	171
04岿 07老	10:33:17	46	46	12.36	12	171
04岿 07老	10:33:18	44	44	12.33	12	171
04岿 07老	10:33:18	45	45	12.36	12	171
04岿 07老	10:33:19	44	44	12.33	12	171
04岿 07老	10:33:19	44	44	12.35	12	171
04岿 07老	10:33:20	44	44	12.38	12	171
04岿 07老	10:33:20	43	43	12.33	12	171
04岿 07老	10:33:21	44	44	12.37	12	171
04岿 07老	10:33:21	43	43	12.33	12	171
04岿 07老	10:33:22	43	43	12.27	12	171
04岿 07老	10:33:22	43	43	12.31	12	171
04岿 07老	10:33:23	46	46	12.33	12	171
04岿 07老	10:33:23	44	44	12.34	12	171
04岿 07老	10:33:24	42	42	12.32	12	171
04岿 07老	10:33:24	43	43	12.4	12	171
04岿 07老	10:33:25	42	42	12.35	12	171
04岿 07老	10:33:25	42	42	12.36	12	171
04岿 07老	10:33:26	43	43	12.39	12	171
04岿 07老	10:33:26	43	43	12.35	12	171
04岿 07老	10:33:27	43	43	12.37	12	171
04岿 07老	10:33:27	42	42	12.31	12	171
04岿 07老	10:33:28	43	43	12.32	12	171
04岿 07老	10:33:28	45	45	12.28	12	171
04岿 07老	10:33:29	42	42	12.32	12	171
04岿 07老	10:33:29	42	42	12.35	12	171
04岿 07老	10:33:30	40	40	12.31	12	171
04岿 07老	10:33:30	42	42	12.35	12	171
04岿 07老	10:33:31	42	42	12.37	12	171
04岿 07老	10:33:31	41	41	12.32	12	171
04岿 07老	10:33:32	42	42	12.39	12	171
04岿 07老	10:33:32	41	41	12.32	12	171
04岿 07老	10:33:33	38	38	12.22	12	171
04岿 07老	10:33:33	40	40	12.29	12	171
04岿 07老	10:33:34	41	41	12.35	12	171
04岿 07老	10:33:34	42	42	12.36	12	171
04岿 07老	10:33:35	41	41	12.32	12	171
04岿 07老	10:33:35	43	43	12.37	12	171
04岿 07老	10:33:36	42	42	12.32	12	171
04岿 07老	10:33:36	42	42	12.35	12	171
04岿 07老	10:33:37	41	41	12.27	12	171
04岿 07老	10:33:37	40	40	12.32	12	171
04岿 07老	10:33:38	41	41	12.35	12	171
04岿 07老	10:33:38	39	39	12.36	12	171
04岿 07老	10:33:39	39	39	12.37	12	171
04岿 07老	10:33:39	38	38	12.34	12	171
04岿 07老	10:33:40	39	39	12.31	12	171
04岿 07老	10:33:40	41	41	12.36	12	171
04岿 07老	10:33:41	40	40	12.31	12	171
04岿 07老	10:33:41	39	39	12.35	12	171
04岿 07老	10:33:42	41	41	12.37	12	171
04岿 07老	10:33:42	41	41	12.31	12	171
04岿 07老	10:33:43	39	39	12.27	12	171
04岿 07老	10:33:43	40	40	12.3	12	171
04岿 07老	10:33:44	39	39	12.28	12	171
04岿 07老	10:33:44	41	41	12.35	12	171
04岿 07老	10:33:45	40	40	12.3	12	171
04岿 07老	10:33:45	40	40	12.33	12	171
04岿 07老	10:33:46	39	39	12.36	12	171
04岿 07老	10:33:46	37	37	12.3	12	171
04岿 07老	10:33:47	38	38	12.36	12	171
04岿 07老	10:33:47	38	38	12.34	12	171
04岿 07老	10:33:48	37	37	12.31	12	171
04岿 07老	10:33:48	38	38	12.41	12	171
04岿 07老	10:33:49	37	37	12.32	12	171
04岿 07老	10:33:49	37	37	12.32	12	171
04岿 07老	10:33:50	39	39	12.36	12	171
04岿 07老	10:33:50	39	39	12.3	12	171
04岿 07老	10:33:51	37	37	12.32	12	171
04岿 07老	10:33:51	38	38	12.34	12	171
04岿 07老	10:33:52	36	36	12.29	12	171
04岿 07老	10:33:52	35	35	12.35	12	171
04岿 07老	10:33:53	35	35	12.3	12	171
04岿 07老	10:33:53	35	35	12.37	12	171
04岿 07老	10:33:54	35	35	12.3	12	171
04岿 07老	10:33:54	36	36	12.36	12	171
04岿 07老	10:33:55	36	36	12.3	12	171
04岿 07老	10:33:55	36	36	12.39	12	171
04岿 07老	10:33:56	36	36	12.29	12	171
04岿 07老	10:33:56	38	38	12.35	12	171
04岿 07老	10:33:57	37	37	12.3	12	171
04岿 07老	10:33:57	40	40	12.36	12	171
04岿 07老	10:33:58	37	37	12.3	12	171
04岿 07老	10:33:58	39	39	12.36	12	171
04岿 07老	10:33:59	37	37	12.31	12	171
04岿 07老	10:33:59	35	35	12.39	12	171
04岿 07老	10:34:00	36	36	12.3	12	171
04岿 07老	10:34:00	39	39	12.39	12	171
04岿 07老	10:34:01	38	38	12.32	12	171
04岿 07老	10:34:01	39	39	12.36	12	171
04岿 07老	10:34:02	39	39	12.31	12	171
04岿 07老	10:34:02	41	41	12.33	12	171
04岿 07老	10:34:03	40	40	12.3	12	171
04岿 07老	10:34:03	40	40	12.35	12	171
04岿 07老	10:34:04	39	39	12.33	12	171
04岿 07老	10:34:04	41	41	12.35	12	171
04岿 07老	10:34:05	39	39	12.38	12	171
04岿 07老	10:34:05	39	39	12.33	12	171
04岿 07老	10:34:06	38	38	12.34	12	171
04岿 07老	10:34:06	40	40	12.32	12	171
04岿 07老	10:34:07	40	40	12.35	12	171
04岿 07老	10:34:07	40	40	12.31	12	171
04岿 07老	10:34:08	41	41	12.34	12	171
04岿 07老	10:34:08	40	40	12.31	12	171
04岿 07老	10:34:09	40	40	12.31	12	171
04岿 07老	10:34:09	39	39	12.3	12	171
04岿 07老	10:34:10	40	40	12.33	12	171
04岿 07老	10:34:10	39	39	12.28	12	171
04岿 07老	10:34:11	43	43	12.33	12	171
04岿 07老	10:34:11	40	40	12.29	12	171
04岿 07老	10:34:12	41	41	12.27	12	171
04岿 07老	10:34:12	41	41	12.28	12	171
04岿 07老	10:34:13	45	45	12.36	12	171
04岿 07老	10:34:13	42	42	12.3	12	171
04岿 07老	10:34:14	44	44	12.33	12	171
04岿 07老	10:34:14	42	42	12.29	12	171
04岿 07老	10:34:15	40	40	12.14	12	171
04岿 07老	10:34:15	41	41	12.28	12	171
04岿 07老	10:34:16	42	42	12.22	12	171
04岿 07老	10:34:16	40	40	12.28	12	171
04岿 07老	10:34:17	41	41	12.31	12	171
04岿 07老	10:34:17	41	41	12.28	12	171
04岿 07老	10:34:18	43	43	12.35	12	171
04岿 07老	10:34:18	43	43	12.33	12	171
04岿 07老	10:34:19	43	43	12.33	12	171
04岿 07老	10:34:19	42	42	12.34	12	171
04岿 07老	10:34:20	42	42	12.33	12	171
04岿 07老	10:34:20	42	42	12.35	12	171
04岿 07老	10:34:21	41	41	12.32	12	171
04岿 07老	10:34:21	43	43	12.26	12	171
04岿 07老	10:34:22	41	41	12.29	12	171
04岿 07老	10:34:22	43	43	12.37	12	171
04岿 07老	10:34:23	40	40	12.26	12	171
04岿 07老	10:34:23	39	39	12.26	12	171
04岿 07老	10:34:24	41	41	12.31	12	171
04岿 07老	10:34:24	43	43	12.35	12	171
04岿 07老	10:34:25	41	41	12.3	12	171
04岿 07老	10:34:25	44	44	12.35	12	171
04岿 07老	10:34:26	43	43	12.31	12	171
04岿 07老	10:34:26	45	45	12.36	12	171
04岿 07老	10:34:27	42	42	12.29	12	171
04岿 07老	10:34:27	43	43	12.25	12	171
04岿 07老	10:34:28	42	42	12.2	12	171
04岿 07老	10:34:28	42	42	12.29	12	171
04岿 07老	10:34:29	42	42	12.3	12	171
04岿 07老	10:34:29	43	43	12.33	12	171
04岿 07老	10:34:30	43	43	12.22	12	171
04岿 07老	10:34:30	43	43	12.32	12	171
04岿 07老	10:34:31	42	42	12.27	12	171
04岿 07老	10:34:31	47	47	12.33	12	171
04岿 07老	10:34:32	41	41	12.28	12	171
04岿 07老	10:34:32	44	44	12.35	12	171
04岿 07老	10:34:33	42	42	12.3	12	171
04岿 07老	10:34:33	43	43	12.32	12	171
04岿 07老	10:34:34	41	41	12.28	12	171
04岿 07老	10:34:34	43	43	12.34	12	171
04岿 07老	10:34:35	42	42	12.3	12	171
04岿 07老	10:34:35	42	42	12.31	12	171
04岿 07老	10:34:36	41	41	12.31	12	171
04岿 07老	10:34:36	43	43	12.32	12	171
04岿 07老	10:34:37	42	42	12.33	12	171
04岿 07老	10:34:37	42	42	12.3	12	171
04岿 07老	10:34:38	43	43	12.33	12	171
04岿 07老	10:34:38	43	43	12.27	12	171
04岿 07老	10:34:39	43	43	12.36	12	171
04岿 07老	10:34:39	41	41	12.27	12	171
04岿 07老	10:34:40	44	44	12.33	12	171
04岿 07老	10:34:40	41	41	12.28	12	171
04岿 07老	10:34:41	42	42	12.34	12	171
04岿 07老	10:34:41	41	41	12.3	12	171
04岿 07老	10:34:42	42	42	12.32	12	171
